StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_sue_1,defective_1,negligence_1,counterfactual_1,capability_1,fault_1,superhuman_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_1_DO,questions_2_DO
2022-11-14 09:50:57,2022-11-14 09:56:16,0,70.121.186.12,100,319,1,2022-11-14 09:56:17,R_2QugHoknLCCXEud,,,,,29.5826,-98.4091,anonymous,EN,1,2,2,2.035,21.651,23.1,3,10.962,10.962,11.779,1,98,0,2,0,4,3,77,80,,1,38,1,,29,1,,Q90|vA_sue|defective|vB_sue|negligence,Q71|fault|capability|counterfactual
2022-11-14 09:50:39,2022-11-14 09:56:17,0,202.182.68.197,100,337,1,2022-11-14 09:56:17,R_3oZxW434C9yFEmw,,,,,40.7123,-74.0068,anonymous,EN,1,2,2,0,0,16.688,0,0,0,22.88,0,75,79,75,22,77,94,81,84,,1,73,1,,61,7,,Q90|defective|vB_sue|vA_sue|negligence,Q71|counterfactual|capability|fault
2022-11-14 09:53:13,2022-11-14 09:56:47,0,173.168.125.196,100,213,1,2022-11-14 09:56:47,R_3ESDCHJm41DPJJa,,,,,28.4643,-82.5998,anonymous,EN,1,2,2,0,0,21.929,0,0,0,14.392,0,80,12,19,19,30,30,11,8,,1,16,1,,34,1,,Q90|negligence|vB_sue|defective|vA_sue,Q71|capability|fault|counterfactual
2022-11-14 09:53:14,2022-11-14 09:56:50,0,71.61.18.143,100,215,1,2022-11-14 09:56:50,R_1qgkuPcLpqUOvJM,,,,,40.275,-80.0649,anonymous,EN,1,2,2,0,0,13.296,0,0,0,12.747,0,100,0,0,0,0,0,50,85,,1,30,1,,41,4,,Q90|negligence|vA_sue|vB_sue|defective,Q71|capability|counterfactual|fault
2022-11-14 09:53:42,2022-11-14 09:56:50,0,98.218.25.37,100,188,1,2022-11-14 09:56:51,R_27e7Qbzaq1wubTA,,,,,38.7911,-77.5264,anonymous,EN,1,2,2,0,0,12.913,0,0,0,11.192,0,0,100,4,0,92,6,92,100,,1,0,1,,50,3,,Q90|vB_sue|defective|vA_sue|negligence,Q71|counterfactual|capability|fault
2022-11-14 09:55:30,2022-11-14 09:57:09,0,47.215.235.136,100,98,1,2022-11-14 09:57:09,R_24l7Ni5LI1C09vn,,,,,34.8266,-111.7506,anonymous,EN,1,2,2,7.941,12.7,13.614,3,0.755,1.254,13.623,2,100,0,0,0,0,0,50,100,,1,51,1,,35,3,,Q90|vA_sue|vB_sue|defective|negligence,Q71|fault|counterfactual|capability
2022-11-14 09:54:46,2022-11-14 09:57:12,0,108.185.121.148,100,146,1,2022-11-14 09:57:12,R_3EFt77FvaS18FR4,,,,,33.846,-118.3456,anonymous,EN,1,2,2,0,0,16.523,0,0,0,13.641,0,82,92,86,90,85,96,85,90,2,2,92,2,,31,5,,Q90|defective|negligence|vB_sue|vA_sue,Q71|fault|counterfactual|capability
2022-11-14 09:56:06,2022-11-14 09:58:02,0,73.147.141.76,100,116,1,2022-11-14 09:58:02,R_szCS6pFkqsY1hqV,,,,,38.0704,-78.9067,anonymous,EN,1,2,2,0,0,12.675,0,0,0,13.392,0,89,88,88,77,75,84,74,82,1,1,87,1,,33,4,,Q90|defective|vB_sue|vA_sue|negligence,Q71|fault|counterfactual|capability
2022-11-14 09:48:42,2022-11-14 09:58:22,0,68.198.167.82,100,579,1,2022-11-14 09:58:22,R_3DdqnbNT0VYXe12,,,,,40.8879,-73.0087,anonymous,EN,1,2,2,0,0,20.951,0,0,0,12.329,0,95,0,8,9,1,1,17,71,,1,63,2,,28,4,,Q90|vB_sue|negligence|vA_sue|defective,Q71|fault|counterfactual|capability
2022-11-14 09:55:46,2022-11-14 09:58:23,0,67.247.68.1,100,156,1,2022-11-14 09:58:24,R_AAruwSa5QXrG2ch,,,,,43.0642,-74.334,anonymous,EN,1,2,2,5.642,10.303,13.166,4,1.772,1.772,12.154,1,61,40,50,43,50,50,50,50,,1,0,1,,28,4,,Q90|defective|negligence|vA_sue|vB_sue,Q71|fault|counterfactual|capability
2022-11-14 09:56:00,2022-11-14 09:58:56,0,65.141.198.90,100,175,1,2022-11-14 09:58:56,R_1Yb8YqyJHlqe9Y5,,,,,33.5401,-112.3161,anonymous,EN,1,2,2,0,0,12.737,0,0,0,11.316,0,100,0,0,0,0,0,0,100,,1,0,1,,39,3,,Q90|vB_sue|vA_sue|negligence|defective,Q71|capability|fault|counterfactual
2022-11-14 09:55:12,2022-11-14 09:58:59,0,74.136.39.48,100,227,1,2022-11-14 09:58:59,R_22Rm4s1w56u7aGq,,,,,38.0936,-84.5009,anonymous,EN,1,2,2,4.602,6.501,20.475,3,0,0,12.359,0,100,0,0,0,0,9,50,76,,1,5,1,,22,3,,Q90|vA_sue|vB_sue|negligence|defective,Q71|counterfactual|fault|capability
2022-11-14 09:51:08,2022-11-14 09:59:15,0,147.124.215.127,100,486,1,2022-11-14 09:59:16,R_2PpnSGdQ0wPLwbn,,,,,32.7797,-96.8022,anonymous,EN,1,2,2,0,0,45.447,0,0,0,11.963,0,97,12,8,5,70,22,0,60,1,1,64,1,,41,3,,Q90|negligence|vA_sue|defective|vB_sue,Q71|fault|counterfactual|capability
2022-11-14 09:56:58,2022-11-14 09:59:45,0,75.90.106.18,100,167,1,2022-11-14 09:59:46,R_qw61mifjZGfJhdf,,,,,31.2462,-83.6549,anonymous,EN,1,2,2,0,0,21.165,0,0,0,11.164,0,94,0,0,0,10,14,8,95,,1,30,2,,36,3,,Q90|vA_sue|vB_sue|negligence|defective,Q71|fault|counterfactual|capability
2022-11-14 09:55:32,2022-11-14 09:59:47,0,37.120.138.195,100,254,1,2022-11-14 09:59:47,R_2EsN9iViy2zdqBM,,,,,40.7157,-74,anonymous,EN,1,2,2,2.076,18.225,25.564,2,10.157,10.157,11.251,1,100,0,0,0,0,0,0,50,,1,0,1,,28,4,,Q90|defective|negligence|vB_sue|vA_sue,Q71|counterfactual|fault|capability
2022-11-14 09:47:17,2022-11-14 09:59:50,0,104.2.108.183,100,753,1,2022-11-14 09:59:51,R_Y012FEqFWHeA2NX,,,,,41.5586,-87.5019,anonymous,EN,1,2,2,0,0,16.33,0,0,0,84.233,0,90,0,0,0,10,60,100,100,,1,60,1,,44,4,,Q90|defective|vB_sue|vA_sue|negligence,Q71|capability|fault|counterfactual
2022-11-14 09:53:43,2022-11-14 09:59:51,0,73.101.14.172,100,367,1,2022-11-14 09:59:52,R_UB0E4WBAIi5SXpD,,,,,41.2723,-75.8887,anonymous,EN,1,2,2,0,0,13.285,0,0,0,12.014,0,42,3,12,3,0,100,73,86,,1,16,1,,46,2,,Q90|defective|vA_sue|vB_sue|negligence,Q71|counterfactual|fault|capability
2022-11-14 09:59:22,2022-11-14 10:00:07,0,59.152.107.78,100,44,1,2022-11-14 10:00:07,R_2CBv27lX4BhRO7m,,,,,23.7272,90.4093,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 09:54:11,2022-11-14 10:00:08,0,65.215.70.18,100,357,1,2022-11-14 10:00:08,R_2YxeCXWV6VXdqGs,,,,,33.6026,-84.4769,anonymous,EN,1,2,2,0,0,82.219,0,0,0,57.575,0,74,97,94,90,89,93,73,100,2,1,100,2,,45,4,,Q90|defective|vB_sue|vA_sue|negligence,Q71|capability|counterfactual|fault
2022-11-14 09:56:34,2022-11-14 10:00:17,0,160.2.10.119,100,222,1,2022-11-14 10:00:18,R_1JJdxaoAM8gR4Ez,,,,,40.1955,-92.5892,anonymous,EN,1,2,2,0,0,19.669,0,0,0,13.751,0,100,16,0,0,0,10,50,70,1,1,18,1,,30,3,,Q90|vB_sue|vA_sue|defective|negligence,Q71|counterfactual|capability|fault
2022-11-14 09:53:11,2022-11-14 10:00:41,0,76.138.252.87,100,449,1,2022-11-14 10:00:41,R_3lKwZ3mcNj2SIs8,,,,,45.6952,-122.6541,anonymous,EN,1,2,2,0,0,14.746,0,0,0,10.996,0,100,15,8,1,12,10,8,77,1,1,16,1,,37,3,,Q90|vB_sue|negligence|vA_sue|defective,Q71|fault|counterfactual|capability
2022-11-14 09:58:31,2022-11-14 10:01:14,0,98.211.139.207,100,163,1,2022-11-14 10:01:15,R_xGccAKBUHp4k5ln,,,,,25.761,-80.2325,anonymous,EN,1,2,2,0,0,13.829,0,0,0,12.35,0,100,0,0,0,0,0,100,95,,1,45,1,,42,5,,Q90|negligence|vA_sue|vB_sue|defective,Q71|capability|fault|counterfactual
2022-11-14 09:59:14,2022-11-14 10:01:25,0,76.159.144.99,100,131,1,2022-11-14 10:01:26,R_2BA5U95vCcc8lDi,,,,,37.751,-97.822,anonymous,EN,1,2,2,0,0,11.631,0,0,0,11.247,0,100,0,0,0,10,10,100,100,,1,0,1,,64,2,,Q90|defective|vA_sue|vB_sue|negligence,Q71|fault|capability|counterfactual
2022-11-14 09:55:45,2022-11-14 10:02:26,0,68.118.123.252,100,401,1,2022-11-14 10:02:27,R_12nUl8B5nxvTOXs,,,,,32.8404,-97.2285,anonymous,EN,1,2,2,0,0,17.601,0,0,0,16.801,0,89,0,0,0,1,5,3,0,,1,0,2,,26,1,,Q90|vA_sue|negligence|vB_sue|defective,Q71|capability|counterfactual|fault
2022-11-14 09:56:53,2022-11-14 10:02:57,0,73.135.6.206,100,363,1,2022-11-14 10:02:58,R_23Vp9NBOYmQagbG,,,,,39.5191,-78.0894,anonymous,EN,1,2,2,0,0,34.238,0,0,0,27.597,0,80,83,79,85,89,83,83,79,1,1,72,1,,40,5,,Q90|vA_sue|vB_sue|negligence|defective,Q71|counterfactual|capability|fault
2022-11-14 10:00:53,2022-11-14 10:03:13,0,73.203.41.71,100,139,1,2022-11-14 10:03:13,R_2cwPbC1sERP1rpN,,,,,38.8054,-104.7408,anonymous,EN,1,2,2,0,0,21.886,0,0,0,17.311,0,100,89,99,82,87,88,99,92,1,1,89,1,,33,5,,Q90|vB_sue|defective|vA_sue|negligence,Q71|counterfactual|capability|fault
2022-11-14 10:01:27,2022-11-14 10:03:50,0,73.198.13.141,100,143,1,2022-11-14 10:03:51,R_3LilkMasdGtNtOx,,,,,39.3773,-74.6123,anonymous,EN,1,2,2,0,0,11.573,0,0,0,21.537,0,97,10,15,13,8,22,64,81,,1,28,1,,28,4,,Q90|vA_sue|defective|negligence|vB_sue,Q71|counterfactual|fault|capability
2022-11-14 09:56:34,2022-11-14 10:04:11,0,174.28.173.189,100,456,1,2022-11-14 10:04:11,R_2CQa030rzgPk8gO,,,,,35.2485,-106.6818,anonymous,EN,1,2,2,0,0,46.029,0,0,0,14.255,0,100,0,0,0,0,0,60,90,,1,12,2,,47,5,,Q90|defective|vA_sue|negligence|vB_sue,Q71|counterfactual|fault|capability
2022-11-14 09:54:43,2022-11-14 10:04:20,0,73.166.93.59,100,577,1,2022-11-14 10:04:21,R_RJDdD09vdkhMgXD,,,,,29.7438,-95.4422,anonymous,EN,1,2,2,3.72,15.83,16.901,3,8.18,9.026,10.931,2,46,47,53,32,58,33,45,30,,1,20,2,,27,1,,Q90|negligence|vB_sue|vA_sue|defective,Q71|counterfactual|fault|capability
2022-11-14 10:01:43,2022-11-14 10:05:07,0,172.7.2.82,100,204,1,2022-11-14 10:05:07,R_pKOBkIYWtSQHgEF,,,,,29.8834,-95.4553,anonymous,EN,1,2,2,0,0,31.947,0,0,0,10.686,0,75,0,0,0,5,8,8,75,,1,10,2,,34,3,,Q90|vB_sue|vA_sue|negligence|defective,Q71|capability|fault|counterfactual
2022-11-14 09:59:10,2022-11-14 10:05:22,0,68.54.214.71,100,372,1,2022-11-14 10:05:22,R_3dLeUUU4EJsJzF9,,,,,39.2051,-85.9324,anonymous,EN,1,2,2,3.442,3.442,30.629,1,0,0,11.625,0,100,0,0,0,77,0,0,95,,1,5,2,,44,4,,Q90|defective|vA_sue|vB_sue|negligence,Q71|fault|capability|counterfactual
2022-11-14 09:45:04,2022-11-14 10:05:44,0,98.224.139.163,100,1239,1,2022-11-14 10:05:45,R_3syQVkRGeSEZIsx,,,,,42.2385,-83.1783,anonymous,EN,1,2,2,13.165,13.557,19.849,2,200.591,200.591,214.904,1,100,3,6,7,22,19,16,80,1,1,70,1,,27,4,,Q90|vB_sue|defective|vA_sue|negligence,Q71|capability|counterfactual|fault
2022-11-14 10:03:44,2022-11-14 10:05:51,0,67.184.92.172,100,126,1,2022-11-14 10:05:51,R_1C4qGxATXdvNHRS,,,,,41.9778,-88.2018,anonymous,EN,1,2,2,1.32,15.946,16.574,5,2.032,7.951,10.909,3,100,0,0,3,93,4,62,100,,1,25,2,,53,4,,Q90|negligence|vA_sue|defective|vB_sue,Q71|capability|fault|counterfactual
2022-11-14 10:04:21,2022-11-14 10:06:44,0,73.17.14.96,100,142,1,2022-11-14 10:06:44,R_4Z4sGxLMuLFSDmh,,,,,41.6026,-72.9765,anonymous,EN,1,2,2,0,0,14.018,0,0,0,11.09,0,90,0,0,0,10,30,30,100,,1,50,1,,28,1,,Q90|vB_sue|vA_sue|defective|negligence,Q71|capability|fault|counterfactual
2022-11-14 10:03:53,2022-11-14 10:07:19,0,24.116.187.21,100,206,1,2022-11-14 10:07:20,R_SUDwkEtjTOZvjP3,,,,,30.4605,-89.0856,anonymous,EN,1,2,2,0,0,22.801,0,0,0,12.2,0,100,0,2,0,0,0,50,100,,1,50,1,,27,1,,Q90|vA_sue|negligence|vB_sue|defective,Q71|counterfactual|capability|fault
2022-11-14 10:01:44,2022-11-14 10:08:32,0,192.200.158.226,100,407,1,2022-11-14 10:08:32,R_2X6vRUYlEpn7c3J,,,,,33.4413,-112.0421,anonymous,EN,1,2,2,0,0,42.606,0,0,0,20.583,0,99,7,8,7,10,28,9,40,,1,10,2,,37,4,,Q90|defective|vB_sue|negligence|vA_sue,Q71|capability|fault|counterfactual
2022-11-14 10:08:24,2022-11-14 10:08:41,0,38.76.65.32,100,16,1,2022-11-14 10:08:41,R_WwEvppF4ajplEsh,,,,,40.7503,-74.0014,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 10:05:52,2022-11-14 10:09:02,0,216.106.158.111,100,190,1,2022-11-14 10:09:02,R_3e46bB1xwkEMkWh,,,,,35.2878,-93.1296,anonymous,EN,1,2,2,0,0,11.294,0,5.893,9.525,10.954,2,100,0,0,0,14,9,69,81,,1,0,2,,26,4,,Q90|defective|vB_sue|negligence|vA_sue,Q71|capability|fault|counterfactual
2022-11-14 10:06:38,2022-11-14 10:09:16,0,73.73.172.133,100,158,1,2022-11-14 10:09:16,R_9u8NzXttnkUM5vH,,,,,41.9409,-87.6532,anonymous,EN,1,2,2,0,0,14.501,0,0,0,11.707,0,100,0,0,0,0,25,75,75,,1,25,1,,49,4,,Q90|negligence|vA_sue|defective|vB_sue,Q71|counterfactual|fault|capability
2022-11-14 10:06:57,2022-11-14 10:10:20,0,99.56.119.227,100,203,1,2022-11-14 10:10:21,R_2Esf4QEw4x8YmRX,,,,,29.8738,-95.5233,anonymous,EN,1,2,2,0,0,19.118,0,0,0,14.934,0,100,0,100,0,0,0,100,100,,1,32,1,,56,5,,Q90|defective|negligence|vB_sue|vA_sue,Q71|fault|capability|counterfactual
2022-11-14 10:08:15,2022-11-14 10:11:07,0,67.7.27.221,100,171,1,2022-11-14 10:11:07,R_27D34449DxUnpHP,,,,,32.2603,-95.5417,anonymous,EN,1,2,2,0,0,18.048,0,0,0,11.398,0,91,92,0,0,80,12,100,92,,1,15,1,,63,3,,Q90|defective|vB_sue|negligence|vA_sue,Q71|fault|counterfactual|capability
2022-11-14 10:09:59,2022-11-14 10:13:11,0,67.171.139.24,100,191,1,2022-11-14 10:13:11,R_2QLr8xkgTAaRaT5,,,,,45.4085,-122.7981,anonymous,EN,1,2,2,0,0,21.453,0,10.036,10.036,11.476,1,100,0,0,100,0,0,0,86,,1,59,2,,33,4,,Q90|defective|negligence|vA_sue|vB_sue,Q71|counterfactual|fault|capability
2022-11-14 10:11:07,2022-11-14 10:13:12,0,108.94.145.194,100,125,1,2022-11-14 10:13:13,R_2ttk3pt95tYyGA3,,,,,30.0318,-89.9712,anonymous,EN,1,2,2,0,0,11.301,0,0,0,10.887,0,100,0,0,0,0,0,66,81,,1,20,1,,26,4,,Q90|vB_sue|vA_sue|negligence|defective,Q71|fault|capability|counterfactual
2022-11-14 10:15:17,2022-11-14 10:15:59,0,108.76.244.232,100,42,1,2022-11-14 10:16:00,R_43lcgRxI6Z9VVNn,,,,,30.6798,-88.2914,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 10:10:08,2022-11-14 10:16:35,0,98.142.241.109,100,386,1,2022-11-14 10:16:35,R_6lIRAxY3D2SJYiZ,,,,,40.7876,-74.06,anonymous,EN,1,2,2,0,0,79.198,0,0,0,19.288,0,100,62,31,78,65,76,89,70,2,1,40,1,,,4,,Q90|vA_sue|vB_sue|defective|negligence,Q71|fault|capability|counterfactual
2022-11-14 10:11:50,2022-11-14 10:16:46,0,73.204.253.203,100,295,1,2022-11-14 10:16:46,R_OfdISpcY27njCyR,,,,,26.5991,-80.1284,anonymous,EN,1,2,2,0,0,66.817,0,0,0,70.932,0,92,92,90,87,96,90,95,90,2,2,81,2,,32,5,,Q90|negligence|defective|vB_sue|vA_sue,Q71|counterfactual|fault|capability
2022-11-14 10:14:57,2022-11-14 10:17:29,0,50.122.45.0,100,151,1,2022-11-14 10:17:29,R_1Fy8U92o1aZKIrd,,,,,40.3308,-88.9816,anonymous,EN,1,2,2,0,0,11.731,0,10.108,10.108,11.095,1,77,3,4,0,8,16,87,83,,1,14,1,,52,5,,Q90|defective|vA_sue|negligence|vB_sue,Q71|fault|counterfactual|capability
2022-11-14 10:14:13,2022-11-14 10:17:37,0,174.140.117.227,100,204,1,2022-11-14 10:17:38,R_ymVUXCLThGwTpT3,,,,,40.5222,-78.4034,anonymous,EN,1,2,2,0,0,23.667,0,0,0,11.546,0,100,0,0,0,10,0,75,95,,1,30,1,,36,4,,Q90|vB_sue|vA_sue|negligence|defective,Q71|counterfactual|fault|capability
2022-11-14 10:15:35,2022-11-14 10:17:44,0,172.221.230.165,100,129,1,2022-11-14 10:17:44,R_2BerdctxA6HokWL,,,,,38.4998,-90.465,anonymous,EN,1,2,2,1.536,10.679,11.612,2,11.086,11.086,11.414,1,100,0,0,0,6,7,80,50,,1,71,1,,46,5,,Q90|vA_sue|negligence|defective|vB_sue,Q71|capability|counterfactual|fault
2022-11-14 10:14:04,2022-11-14 10:18:21,0,97.104.223.47,100,256,1,2022-11-14 10:18:21,R_3QDIE66eD00Ucej,,,,,29.1566,-81.0268,anonymous,EN,1,2,2,5.773,26.901,27.994,3,11.19,11.19,12.25,1,100,0,0,0,0,0,0,50,,2,0,1,,67,1,,Q90|vB_sue|vA_sue|negligence|defective,Q71|counterfactual|fault|capability
2022-11-14 10:15:05,2022-11-14 10:18:22,0,165.1.225.107,100,197,1,2022-11-14 10:18:22,R_Uin0LyOtZxzOhNv,,,,,25.6666,-80.4036,anonymous,EN,1,2,2,0,0,30.437,0,0,0,11.2,0,100,0,0,0,0,0,0,0,,1,20,2,,44,4,,Q90|defective|vA_sue|vB_sue|negligence,Q71|capability|fault|counterfactual
2022-11-14 10:15:37,2022-11-14 10:19:22,0,184.155.117.123,100,224,1,2022-11-14 10:19:22,R_3p52Uj64RzE024l,,,,,43.4777,-111.9726,anonymous,EN,1,2,2,0,0,22.284,0,0,0,13.142,0,100,0,0,0,0,50,50,50,,1,60,1,,36,6,,Q90|vB_sue|defective|negligence|vA_sue,Q71|counterfactual|fault|capability
2022-11-14 10:17:12,2022-11-14 10:19:33,0,98.36.133.124,100,140,1,2022-11-14 10:19:34,R_zetAqgVGbzitnTX,,,,,38.4819,-121.4024,anonymous,EN,1,2,2,0,0,15.973,0,0,0,10.964,0,100,0,0,0,0,0,50,60,,1,0,2,,28,1,,Q90|defective|vA_sue|negligence|vB_sue,Q71|fault|capability|counterfactual
2022-11-14 10:15:35,2022-11-14 10:20:03,0,216.246.222.172,100,267,1,2022-11-14 10:20:04,R_ZrV7yAVMqL4RWGR,,,,,34.8064,-88.1945,anonymous,EN,1,2,2,0,0,28.704,0,0,0,19.82,0,90,4,87,3,10,6,52,66,1,1,42,2,,49,4,,Q90|defective|vA_sue|vB_sue|negligence,Q71|counterfactual|capability|fault
2022-11-14 10:15:35,2022-11-14 10:20:04,0,73.224.148.210,100,268,1,2022-11-14 10:20:04,R_12apqELr3sWqb0Z,,,,,29.6669,-81.6579,anonymous,EN,1,2,2,0,0,29.404,0,0,0,11.082,0,100,0,0,0,9,24,65,100,,1,70,1,,62,4,,Q90|vB_sue|vA_sue|negligence|defective,Q71|fault|counterfactual|capability
2022-11-14 10:15:21,2022-11-14 10:20:05,0,172.97.17.150,100,284,1,2022-11-14 10:20:06,R_2bHk7HHsusPVxDn,,,,,37.7325,-83.0298,anonymous,EN,1,2,2,0,0,49.93,0,0,0,11.282,0,100,0,0,0,0,10,50,100,,1,0,2,,42,3,,Q90|vB_sue|negligence|vA_sue|defective,Q71|capability|counterfactual|fault
2022-11-14 10:19:45,2022-11-14 10:20:13,0,108.91.150.121,100,28,1,2022-11-14 10:20:14,R_3nHO1tTAreWZukH,,,,,30.3241,-89.929,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 10:17:46,2022-11-14 10:20:16,0,47.41.106.31,100,150,1,2022-11-14 10:20:16,R_2qf3yiCg5wZuNOi,,,,,44.0484,-92.4948,anonymous,EN,1,2,2,0,0,13.601,0,0,0,11.09,0,100,0,0,0,0,9,0,80,,1,53,2,,51,4,,Q90|negligence|defective|vB_sue|vA_sue,Q71|capability|counterfactual|fault
2022-11-14 10:16:56,2022-11-14 10:20:38,0,76.80.122.51,100,221,1,2022-11-14 10:20:38,R_BRDycpl01mnaoPD,,,,,33.7046,-117.8739,anonymous,EN,1,2,2,4.951,22.129,23.207,3,7.861,7.861,14.169,1,100,0,0,0,0,0,50,50,,1,57,2,,57,4,,Q90|negligence|vA_sue|vB_sue|defective,Q71|capability|counterfactual|fault
2022-11-14 10:17:16,2022-11-14 10:20:38,0,67.140.1.95,100,202,1,2022-11-14 10:20:38,R_3GdgZVuhPZR84GT,,,,,36.8651,-83.8929,anonymous,EN,1,2,2,0,0,15.069,0,0,0,16.055,0,100,0,0,0,0,0,85,100,,1,0,1,,32,1,,Q90|vB_sue|defective|negligence|vA_sue,Q71|capability|fault|counterfactual
2022-11-14 10:15:41,2022-11-14 10:20:52,0,104.13.60.57,100,311,1,2022-11-14 10:20:53,R_aaV4BJrHw55jIhr,,,,,37.7201,-122.4414,anonymous,EN,1,2,2,3.01,10.943,20.459,3,3.525,3.525,22.041,1,100,0,1,1,71,10,95,70,,1,9,2,,37,4,,Q90|negligence|vA_sue|defective|vB_sue,Q71|fault|capability|counterfactual
2022-11-14 10:15:44,2022-11-14 10:20:53,0,69.206.94.117,100,309,1,2022-11-14 10:20:54,R_3IWrlvS0IkCbjgA,,,,,41.3786,-74.6691,anonymous,EN,1,2,2,0,0,22.688,0,0,0,11.49,0,100,0,0,0,0,0,18,100,,1,0,2,,74,8,"In 1971 following high school and two years undergrad study in the US, I attended and received a graduate certificate from the 1st class in Buddhist Philosophy offered under the auspices of HH the Dalai Lama at the Library of Tibetan Works & Archives, Dharamsala, HP India. Venerable Geshe Ngawang Dhargay presiding. ",Q90|negligence|defective|vB_sue|vA_sue,Q71|counterfactual|capability|fault
2022-11-14 10:18:30,2022-11-14 10:22:00,0,108.255.80.209,100,210,1,2022-11-14 10:22:00,R_1r7m0VGqZU6CYwY,,,,,29.92,-95.5612,anonymous,EN,1,2,2,0,0,16.873,0,0,0,14.173,0,100,0,0,0,9,11,2,62,,1,0,1,,35,1,,Q90|vA_sue|defective|vB_sue|negligence,Q71|fault|counterfactual|capability
2022-11-14 10:15:53,2022-11-14 10:22:31,0,76.3.79.126,100,397,1,2022-11-14 10:22:32,R_cDgjhNMEIXL0L97,,,,,38.9336,-92.363,anonymous,EN,1,2,2,0,0,48.079,0,0,0,12.033,0,100,0,0,0,55,2,90,100,,1,60,2,,63,4,,Q90|vA_sue|defective|negligence|vB_sue,Q71|capability|counterfactual|fault
2022-11-14 10:20:12,2022-11-14 10:22:47,0,68.201.44.85,100,154,1,2022-11-14 10:22:48,R_56BjaINMrNvEqw9,,,,,30.0778,-93.8609,anonymous,EN,1,2,2,0,0,12.558,0,0,0,11.453,0,100,0,0,0,2,10,15,85,,1,2,2,,42,2,,Q90|defective|negligence|vB_sue|vA_sue,Q71|capability|fault|counterfactual
2022-11-14 10:22:30,2022-11-14 10:24:29,0,100.7.113.63,100,119,1,2022-11-14 10:24:30,R_1KqXyiYOT59XWL1,,,,,37.5109,-77.6429,anonymous,EN,1,2,2,0,0,11.188,0,0,0,11.073,0,100,0,0,2,39,18,31,100,,1,27,1,,55,3,,Q90|vB_sue|negligence|vA_sue|defective,Q71|capability|fault|counterfactual
2022-11-14 10:21:36,2022-11-14 10:26:12,0,108.91.150.121,100,275,1,2022-11-14 10:26:12,R_33p5ZTYzOMPHExN,,,,,30.3241,-89.929,anonymous,EN,1,2,2,31.676,31.676,32.11,1,0,0,11.249,0,100,0,0,0,0,22,70,90,,1,0,2,,40,3,,Q90|defective|vB_sue|vA_sue|negligence,Q71|fault|capability|counterfactual
2022-11-14 10:19:21,2022-11-14 10:26:38,0,73.183.114.150,100,436,1,2022-11-14 10:26:38,R_1IHhKXd4erfxIfr,,,,,39.652,-79.9444,anonymous,EN,1,2,2,0,0,40.296,0,0,0,24.407,0,73,76,63,39,56,68,31,74,,1,28,2,,29,4,,Q90|defective|negligence|vA_sue|vB_sue,Q71|fault|counterfactual|capability
2022-11-14 10:25:19,2022-11-14 10:27:25,0,73.31.148.103,100,126,1,2022-11-14 10:27:26,R_3HYNXdoVRfoj8iF,,,,,37.4365,-77.4807,anonymous,EN,1,2,2,0,0,12.427,0,0,0,11.263,0,98,1,2,7,4,7,74,90,,1,60,2,,36,3,,Q90|vB_sue|negligence|vA_sue|defective,Q71|capability|counterfactual|fault
2022-11-14 10:23:50,2022-11-14 10:27:39,0,75.136.141.155,100,228,1,2022-11-14 10:27:39,R_1C44eMTh4punhxU,,,,,34.5251,-82.6307,anonymous,EN,1,2,2,0,0,15.477,0,0,0,17.594,0,93,0,15,4,4,1,96,51,,1,24,1,,36,4,,Q90|vB_sue|vA_sue|negligence|defective,Q71|fault|capability|counterfactual
2022-11-14 10:23:51,2022-11-14 10:28:24,0,98.20.153.150,100,273,1,2022-11-14 10:28:24,R_voWG1Lv5SqhJ2cF,,,,,37.6112,-93.414,anonymous,EN,1,2,2,0,0,38.444,0,0,0,12.353,0,100,0,30,8,10,9,81,91,,1,0,2,,51,1,,Q90|vA_sue|defective|vB_sue|negligence,Q71|fault|capability|counterfactual
2022-11-14 10:26:06,2022-11-14 10:28:48,0,107.131.145.149,100,161,1,2022-11-14 10:28:49,R_24w1u4JF5ZSCgBF,,,,,41.4946,-90.5675,anonymous,EN,1,2,2,12.579,12.579,13.7,1,0,0,12.878,0,100,0,0,0,0,0,50,100,,1,10,1,,59,5,,Q90|vA_sue|defective|negligence|vB_sue,Q71|capability|counterfactual|fault
