StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,countf,countf_cat,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,capability_AV_1,superhuman_1,comp1,comp_accident,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_intro_DO,countf_DO,questions_1_DO,questions_2_DO
10/7/22 16:47,10/7/22 16:56,0,76.104.221.131,100,524,1,10/7/22 16:56,R_1n7OFHfS0a5NFne,,,,,47.4626,-122.2089,anonymous,EN,1,2,2,0,0,125.165,0,0,0,14.264,0,"Nothing would have really been different. The accident would have still occurred due to the negligence of vehicle A. They blew right thru the stop sign and rammed into vehicle B. The most vehicle B could have done is stomped on the brake or swerved, but it would NOT have prevented the accident based on the video.",2,100,0,0,0,38,1,1,69,75,1,,32,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 16:51,10/7/22 16:57,0,72.209.96.71,100,386,1,10/7/22 16:57,R_1GDs3uIPrEC3HHK,,,,,36.1805,-94.5304,anonymous,EN,1,2,2,0,0,33.232,0,0,0,20.463,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have pressed the breaks and/or swerved to possibly avoid the other car.",1,100,40,50,50,100,1,1,0,60,2,,41,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 16:51,10/7/22 16:59,0,24.7.199.248,100,468,1,10/7/22 16:59,R_3IWDGIrY3u5nWz3,,,,,44.0986,-87.6782,anonymous,EN,1,2,2,18.528,19.643,20.54,2,3.632,41.854,43.018,3,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then... it could have stopped at the stop sign",1,0,100,96,25,100,1,2,7,63,2,,20,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 16:56,10/7/22 16:59,0,75.9.151.33,100,162,1,10/7/22 16:59,R_2aRndm4DCFXP7Xb,,,,,43.0477,-88.004,anonymous,EN,1,2,2,0,0,22.468,0,14.392,14.392,14.749,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then it would have been safer.",1,50,50,54,50,50,1,1,50,50,1,,25,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 16:45,10/7/22 16:59,0,98.166.186.249,100,870,1,10/7/22 16:59,R_3PaHvDeKiiMPwUk,,,,,36.8919,-76.2325,anonymous,EN,1,2,2,35.301,35.301,77.557,1,0,0,14.868,0,"I doubt that the outcome would be different if a human was driving Vehicle B. It is unlikely that they would have able to avoid the negligence by the driver of Vehicle A. However, a human driver might have hesiated more if they noticed that Vehicle A was not slowing down, thus avoiding the collision.",1,95,25,15,30,75,1,1,30,20,1,,58,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 16:49,10/7/22 17:03,0,74.65.52.160,100,855,1,10/7/22 17:03,R_29s6y82t8Az2vtW,,,,,43.2213,-78.3855,anonymous,EN,1,2,2,0,0,203.78,0,0,0,111.199,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver of Vehicle B would have noticed that vehicle A was not slowing down as it was approaching the stop sign and could have waited until Vehicle A stopped before proceeding through the intersection.",1,99,5,0,10,100,1,1,10,50,1,,,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 16:57,10/7/22 17:03,0,12.14.106.159,100,326,1,10/7/22 17:03,R_2Byx2ex9sWoR69b,,,,,40.772,-89.6572,anonymous,EN,1,2,2,0,0,22.862,0,0,0,11.949,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they probably would have looked both ways before continuing to cross the intersection.  They would have seen Vehicle A coming, and not pulled into the intersection.",1,72,71,80,76,86,1,1,21,48,2,,56,2,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 16:59,10/7/22 17:03,0,208.123.131.174,100,217,1,10/7/22 17:03,R_3dFVWHYVHOmBqNc,,,,,38.4479,-105.2206,anonymous,EN,1,2,2,0.928,26.904,29.765,2,0,0,11.134,0,the human occupant may have been able to see the car running the stop sign and avoided it. ,1,100,0,20,50,100,1,1,19,61,2,,33,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:00,10/7/22 17:03,0,173.69.178.32,100,179,1,10/7/22 17:03,R_uaYM5c8fS4senm1,,,,,39.2151,-76.754,anonymous,EN,1,2,2,3.702,17.71,18.338,2,1.727,10.721,11.37,2,The same thing would of happened 60% off the time.  The other 40% the person would of been able to see the other driver not slowing down so they would of stayed at the stop sign,1,100,0,9,32,29,1,1,8,100,1,,44,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 16:57,10/7/22 17:03,0,73.19.49.230,100,352,1,10/7/22 17:03,R_pR8pFBCtVbheeOJ,,,,,47.2573,-122.4921,anonymous,EN,1,2,2,0,0,18.467,0,1.96,1.96,11.83,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver would have had better control (which sounds repetitive perhaps but could have made a significant difference, such as the driver could have stopped, driven at a different speed, etc. The accident could have been prevented.)",1,32,50,70,100,78,1,2,0,34,2,,43,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:03,10/7/22 17:05,0,174.131.21.34,100,113,1,10/7/22 17:05,R_2ruzkFd75ZXGfsT,,,,,45.3511,-93.7398,anonymous,EN,1,2,2,0,0,14.887,0,10.875,10.875,11.321,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he would have sped up to avoid the other car.",1,95,12,8,20,91,1,1,17,73,1,,25,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:00,10/7/22 17:06,0,98.217.20.190,100,319,1,10/7/22 17:06,R_dgr4sVfjikjkp8t,,,,,42.0774,-71.0446,anonymous,EN,1,2,2,12.492,29.656,31.025,2,15.223,15.223,16.556,1,the operator could have seen the car coming and stopped sooner or sped up to avoid the crash.,1,100,20,10,10,70,1,1,0,40,1,,47,3,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 16:59,10/7/22 17:06,0,207.144.35.19,100,383,1,10/7/22 17:06,R_bg3N9OFiZM2eMwh,,,,,34.7131,-81.2189,anonymous,EN,1,2,2,0,0,29.993,0,0,0,12.048,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have noticed it with their peripheral vision and been able to react and swerve and miss the vehicle running the stop sign.",1,100,90,80,95,100,1,1,70,70,1,,64,5,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 16:57,10/7/22 17:06,0,71.32.152.90,100,593,1,10/7/22 17:06,R_UJyekyMu5G1nETT,,,,,41.1622,-85.4724,anonymous,EN,1,2,2,9.458,9.458,43.569,1,0,0,20.354,0,I think the driver being a human may have been able to move slightly out of the way.,1,93,32,22,58,69,1,1,0,26,2,,51,1,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:03,10/7/22 17:08,0,172.103.70.51,100,270,1,10/7/22 17:08,R_PO0gl1YQWzRUvq9,,,,,38.4186,-96.1844,anonymous,EN,1,2,2,0,0,26.336,0,0,0,11.271,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the occupant may have been able to pay attention to the road more and be able to control the vehicle to avoid the accident. ",1,100,100,81,71,100,1,1,39,40,2,,22,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:06,10/7/22 17:08,0,47.28.230.149,100,146,1,10/7/22 17:08,R_1f9LFThTGjkDjhK,,,,,41.1383,-104.8016,anonymous,EN,1,2,2,2.017,20.796,21.7,4,0,0,11.939,0,The human may have seen the other driver not stopping and drove defensively and waited for them.,1,92,20,9,75,62,1,1,72,65,1,,45,5,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:06,10/7/22 17:09,0,134.215.62.101,100,168,1,10/7/22 17:09,R_1QrBxkXGFQMlBla,,,,,43.0344,-89.5007,anonymous,EN,1,2,2,0,0,16.397,0,0,0,11.254,0,they might have looked to their right and predicated that the other car might not stop at the intersection. ,1,0,40,20,30,55,1,1,55,53,1,,39,5,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 16:45,10/7/22 17:09,0,174.56.255.155,100,1449,1,10/7/22 17:09,R_3PzZke5VkQ07IbC,,,,,33.5218,-82.0841,anonymous,EN,1,2,2,3.504,3.504,36.798,1,0,0,90.974,0,"Well, Vehicle B, did in fact stop, briefly before proceeding and Vehicle A did not stop, thus the accident was caused by Vehicle A. A human driver in Vehicle B, would of ALSO PROCEEDING after stopping. So the accident still would of happened.",2,100,0,0,21,93,1,1,61,64,1,,51,3,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 16:57,10/7/22 17:09,0,73.11.84.147,100,745,1,10/7/22 17:09,R_11Z3La9TzJJQf0r,,,,,45.6652,-122.5215,anonymous,EN,1,2,2,0,0,22.973,0,0,0,343.503,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have been paying more attention to the other person who didn't stop. They could've sped up, swerved, or waited longer at the stop sign. A human has human reactions, AI is artificial and has NO ability to sense danger. ",1,100,0,50,65,50,1,1,70,85,2,,35,4,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:06,10/7/22 17:10,0,50.216.129.154,100,218,1,10/7/22 17:10,R_1mq5DO6UDHVtm6W,,,,,42.3737,-71.1284,anonymous,EN,1,2,2,0,0,22.322,0,0,0,16.361,0,the occupant could have stopped Vehicle B from entering the intersection.,1,90,75,92,89,92,1,1,42,58,1,,69,5,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:02,10/7/22 17:10,0,108.202.241.56,100,480,1,10/7/22 17:10,R_2ZCuKypvG9Ow7QN,,,,,37.7688,-122.262,anonymous,EN,1,2,2,0,0,46.24,0,0,0,13.739,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have seen the other car and avoided the accident, perhaps by waiting a bit longer at the stop sign.""",1,93,29,50,60,80,1,1,0,70,2,,54,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:09,10/7/22 17:10,0,47.28.230.149,100,99,1,10/7/22 17:10,R_b3DuP7wOQhNKqn7,,,,,41.1383,-104.8016,anonymous,EN,1,2,2,0.744,12.363,13.721,2,0,0,11.372,0,Vehicle B may have noticed the other driver was not stopping and avoid the accident.,1,100,2,2,59,74,1,1,66,60,2,,69,1,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:04,10/7/22 17:11,0,65.185.166.28,100,419,1,10/7/22 17:11,R_29tR9s3mSm5kTrf,,,,,39.4272,-84.1664,anonymous,EN,1,2,2,0,0,27.254,0,0,0,14.72,0,If the human occupant of Vehicle B had been driving a regular vehicle instead then maybe they would have seen that the other car wasn't trying to slow down and could have avoided being hit.,1,90,20,50,70,100,1,1,0,30,2,,27,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:04,10/7/22 17:12,0,107.77.209.129,100,519,1,10/7/22 17:12,R_1l00FqK4UVqODau,,,,,41.8764,-87.6133,anonymous,EN,1,2,2,26.627,26.627,52.22,1,0,0,23.412,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver may have swerved and thus avoiding the accident.",1,80,85,40,80,85,1,1,25,70,1,,56,1,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:08,10/7/22 17:13,0,73.116.134.183,100,268,1,10/7/22 17:13,R_wXmC8Re1ifMaKVH,,,,,38.5576,-121.4853,anonymous,EN,1,2,2,0,0,22.651,0,0,0,15.199,0,They would have been able to judge the speed of the A car and note that it was not even slowing at all. ,1,100,50,82,82,100,1,1,61,82,1,,61,3,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:09,10/7/22 17:13,0,174.55.39.19,100,203,1,10/7/22 17:13,R_2XpNHBsqep0pWLY,,,,,41.4833,-75.7171,anonymous,EN,1,2,2,6.879,25.856,27.755,2,0,0,18.812,0,they could have hit the brakes and avoided the accident.,1,100,72,51,71,79,1,1,63,84,1,,49,4,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:02,10/7/22 17:13,0,72.104.36.69,100,678,1,10/7/22 17:13,R_2Sf2x6MXGNYSiWB,,,,,40.685,-80.1071,anonymous,EN,1,2,2,123.501,123.501,134.435,1,0,0,24.948,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he may have become aware of the vehicle approaching on his right and would have been in control to perhaps avoid the accident.",1,100,88,75,71,91,1,1,20,84,2,,70,6,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:12,10/7/22 17:14,0,47.28.230.149,100,101,1,10/7/22 17:14,R_3M9IUOe8kBS1iBo,,,,,41.1383,-104.8016,anonymous,EN,1,2,2,1.04,13.555,13.951,2,0,0,19.715,0,the driver may have realized the other driver was not slowing down and the accident may have been avoided.,1,100,100,0,66,84,1,1,75,63,2,,41,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:00,10/7/22 17:15,0,73.65.216.100,100,929,1,10/7/22 17:15,R_2WukI7XbYA5iV1I,,,,,41.0846,-111.9274,anonymous,EN,1,2,2,0,0,54.701,0,0,0,255.599,0,"The human occupant of vehicle B would be hit anyway, and go to the hospital",2,84,54,54,43,55,1,1,20,57,2,,51,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:08,10/7/22 17:17,0,174.104.19.237,100,543,1,10/7/22 17:17,R_22XlYCRKpVEPFjz,,,,,40.8471,-81.3877,anonymous,EN,1,2,2,27.163,27.163,41.351,1,0,0,13.651,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have been able to apply the brakes when they noticed that Vehicle A had not stopped at the stop sign.",1,90,31,10,29,61,1,1,20,92,2,,72,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:14,10/7/22 17:20,0,108.183.52.221,100,372,1,10/7/22 17:20,R_2f6tZ6JMfs7g2gM,,,,,42.0825,-75.9004,anonymous,EN,1,2,2,5.717,5.717,21.301,1,0,0,12.054,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver would have noticed that Vehicle A was approaching the intersection at high speed instead of slowing down.  The human driver would have waited at the stop sign to determine Driver A's intent, and when Driver A ran the stop sign, Vehicle B would have still been sitting safely at the stop sign.",1,100,30,50,70,60,1,1,50,50,2,,60,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:14,10/7/22 17:21,0,69.4.154.8,100,390,1,10/7/22 17:21,R_2wFZvpDtLnudDad,,,,,38.7169,-121.3677,anonymous,EN,1,2,2,0,0,16.237,0,0,0,11.447,0,he might have saw car A coming to the intersection at a high rate of speed and might have not proceeded into the intersection,1,100,5,5,10,70,1,1,70,95,1,,50,5,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:10,10/7/22 17:21,0,100.33.6.70,100,676,1,10/7/22 17:21,R_2bTpKvsenFecSfG,,,,,40.7706,-73.9283,anonymous,EN,1,2,2,9.487,49.729,120.803,2,19.675,19.869,21.547,2,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he/she may have seen Vehicle A moving too fast to stop and taking evading action and/or bracing for impact. ",1,97,13,35,57,87,1,1,4,68,1,,62,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:18,10/7/22 17:22,0,68.255.78.2,100,209,1,10/7/22 17:22,R_cRN0LmmThqUb0MV,,,,,33.2716,-87.5362,anonymous,EN,1,2,2,0,0,23.524,0,10.885,10.885,11.476,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then this wreck would have been avoided.",1,81,77,100,87,56,1,1,55,43,2,,24,1,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:19,10/7/22 17:25,0,75.133.233.87,100,337,1,10/7/22 17:25,R_3phvUrxpZA2Q0OO,,,,,44.4455,-83.3581,anonymous,EN,1,2,2,0,0,21.559,0,0,0,11.209,0,the driver might have been able to swerve out of the way and not hit Vehicle A.,1,80,50,20,50,60,1,1,30,40,2,,49,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:13,10/7/22 17:25,0,172.58.156.210,100,722,1,10/7/22 17:25,R_3PYQxzIMZt9rHoF,,,,,35.2843,-80.76,anonymous,EN,1,2,2,0,0,40.036,0,0,0,21.861,0,"If the human occupant of vehicle B had been driving a regular vehicle instead, then they could have reacted to the fast approaching car.  They could have stopped or sped up to avoid the crash. ",1,100,100,100,100,100,1,1,0,9,2,,38,3,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:11,10/7/22 17:27,0,99.126.225.115,100,920,1,10/7/22 17:27,R_24HJoSXeSWgEzem,,,,,32.6256,-97.3632,anonymous,EN,1,2,2,0,0,39.1,0,0,0,13.074,0,he maybe could have seen Vehicle A was coming .,1,100,50,34,62,81,1,1,20,40,2,,63,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:23,10/7/22 17:27,0,38.95.237.97,100,268,1,10/7/22 17:27,R_24e2u8kALFKMN0V,,,,,35.6561,-120.3792,anonymous,EN,1,2,2,0,0,20.285,0,0,0,12.935,0,there wouldn't have been any different outcome.  The entire fault of the accident rests on the person who ran the stop sign.,2,100,50,0,0,100,1,1,61,100,2,,53,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:22,10/7/22 17:28,0,96.8.169.17,100,387,1,10/7/22 17:28,R_1MWnBzmKSlWwDB4,,,,,29.7026,-98.4759,anonymous,EN,1,2,2,21.411,21.411,35.358,1,0,0,22.261,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he could havestayed at the stop sign until he was sure the purple car was going to stop, or he could have braked or swerved out of the way of the purple car that ran the stop sign.",1,100,76,75,91,95,1,1,30,88,2,,68,5,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:18,10/7/22 17:29,0,172.14.33.236,100,693,1,10/7/22 17:29,R_2B3YHvhTaeWrOeJ,,,,,37.9985,-121.8878,anonymous,EN,1,2,2,0,0,127.637,0,0,0,70.928,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have stopped longer at the stop sign and waited for the purple car to actually stop at the stop sign before proceeding into the intersection. doesnt seem like the automated car stopped long enough at the stop sign. you have to wait first, even if you have the right of way, to make sure other cars are following traffic rules before going into an intersection. they might run a red light/stop sign.",1,100,22,75,81,81,1,1,36,81,2,,30,5,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:26,10/7/22 17:30,0,73.39.3.229,100,247,1,10/7/22 17:30,R_1rPuS1en0AEhGhL,,,,,38.9064,-77.1278,anonymous,EN,1,2,2,0,0,29.234,0,0,0,11.979,0,The driver may have noticed Vehicle A approaching at a high rate of speed and waited to make sure they came to a stop.,1,91,11,20,34,39,1,1,58,76,1,,54,5,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:29,10/7/22 17:32,0,71.74.236.237,100,211,1,10/7/22 17:32,R_SGW1IY2G1tFqXxT,,,,,40.742,-81.1031,anonymous,EN,1,2,2,3.501,14.484,15.995,2,2.599,2.599,14.796,1,They could have looked for other cars and stopped,1,100,0,0,86,92,1,1,0,88,2,,31,1,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:28,10/7/22 17:33,0,104.63.226.6,100,295,1,10/7/22 17:33,R_1IMHpQ2j6XzLpaV,,,,,39.4987,-119.8202,anonymous,EN,1,2,2,0,0,39.375,0,0,0,16.078,0,I don't think that things would have gone any differently.,2,100,0,0,0,75,1,1,50,50,2,,58,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:30,10/7/22 17:33,0,69.232.158.181,100,212,1,10/7/22 17:33,R_UQtnIMzICzn1FCx,,,,,33.9349,-84.3922,anonymous,EN,1,2,2,3.865,3.865,20.737,1,0,0,12.847,0,"it probably would have still ended the same, as Vehicle A ran the stop sign.",2,100,0,0,2,71,1,1,36,64,2,,29,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:34,10/7/22 17:34,0,161.82.108.89,100,29,1,10/7/22 17:34,R_2D6VmKaIxnByYWf,,,,,36.3729,-87.6306,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/22 17:34,10/7/22 17:34,0,67.4.128.97,100,38,1,10/7/22 17:34,R_p3nl7co5mZD8KKl,,,,,44.9401,-93.0114,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/22 17:30,10/7/22 17:35,0,66.229.13.215,100,324,1,10/7/22 17:35,R_3npdm0VkH3i3tRq,,,,,25.9843,-80.2149,anonymous,EN,1,2,2,5.471,5.471,19.927,1,0,0,12.267,0,The occupant on vehicle B would've had more control over the car and maybe even stop the accident from happening in the first place.,1,100,58,50,82,93,1,1,3,0,2,,32,2,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:22,10/7/22 17:36,0,68.114.139.184,100,789,1,10/7/22 17:36,R_2RPNaU5Jo3QWseC,,,,,36.5246,-87.3465,anonymous,EN,1,2,2,22.477,22.477,40.394,1,0,0,14.415,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, they might have noticed Vehicle A coming too quickly towards the intersection. The might not have moved forward from the stop sign and there would have been no accident.",1,100,0,1,8,2,1,1,13,50,2,,71,6,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:33,10/7/22 17:37,0,76.221.154.90,100,224,1,10/7/22 17:37,R_3lSmiBMz0GDbC05,,,,,39.9914,-83.0034,anonymous,EN,1,2,2,0,0,19.39,0,0,0,11.522,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe the driver would have been able to see the other vehicle was not behaving as expected and hit the brakes",1,98,85,57,75,91,,2,26,65,1,,20,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:32,10/7/22 17:37,0,76.226.94.200,100,358,1,10/7/22 17:37,R_2taOCArdPa2zdFd,,,,,34.0779,-84.3024,anonymous,EN,1,2,2,15.526,15.526,26.035,1,0,0,11.383,0,If the human of vehicle B has control over the car he could have avoid being hit by the vehicle A,1,82,29,27,61,61,1,1,61,72,2,,36,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:36,10/7/22 17:38,0,8.20.93.64,100,156,1,10/7/22 17:38,R_QoUwqNYoY77CFah,,,,,40.8103,-77.888,anonymous,EN,1,2,2,0,0,13.966,0,0,0,35.638,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he might not have started driving when he saw a car coming",1,78,87,100,100,0,1,2,18,41,1,,21,1,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:35,10/7/22 17:39,0,76.91.136.118,100,220,1,10/7/22 17:39,R_rlrL5psIb297jXj,,,,,34.197,-118.8199,anonymous,EN,1,2,2,0,0,11.447,0,0,0,10.714,0,"If the human occupant of Vehicle B had been driving a regular vehicle isntead, then they would have been able to react to the other driver. ",1,85,7,21,55,73,1,1,55,75,2,,31,2,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:31,10/7/22 17:40,0,162.239.110.19,100,569,1,10/7/22 17:40,R_vqtURCpomXzvwUp,,,,,32.7825,-97.2993,anonymous,EN,1,2,2,25.656,64.357,65.889,2,0,0,13.096,0,"B was already stopped, the driver would've hesitated before going to make sure A was gonna stop.",1,72,51,50,61,43,1,1,40,45,2,,38,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:37,10/7/22 17:41,0,195.252.198.22,100,221,1,10/7/22 17:41,R_beiiA2URXUyZbod,,,,,39.8685,-85.969,anonymous,EN,1,2,2,3.358,18.953,32.445,2,0,0,11.548,0,a human driver might have noticed that the driver of Car A was not slowing down and would have paused before entering the intersection. The human driver might also have honked the horn to alert driver a that they were running a stop sign.,1,100,19,38,50,82,1,1,60,40,1,,57,5,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:37,10/7/22 17:41,0,73.219.59.25,100,238,1,10/7/22 17:41,R_28Ij6gOSAykIwty,,,,,41.3908,-73.4483,anonymous,EN,1,2,2,0,0,25.421,0,0,0,11.74,0,they may have been able to avoid vehicle A or to have stopped faster,1,100,20,20,30,30,1,1,34,86,2,,45,5,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:30,10/7/22 17:42,0,173.66.134.209,100,689,1,10/7/22 17:42,R_4MWL6PCAiqtB7Lr,,,,,38.8341,-76.7974,anonymous,EN,1,2,2,0,0,307.902,0,0,0,36.049,0,"If the person in vehicle B had control over the vehicle, they may have been able to avoid the other car.",1,100,0,0,5,50,1,1,51,50,2,,31,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:34,10/7/22 17:44,0,161.82.108.89,100,617,1,10/7/22 17:44,R_3qQhszMrby4yxPx,,,,,36.3729,-87.6306,anonymous,EN,1,2,2,4.249,35.805,36.475,3,25.959,25.959,26.579,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver could have sped up to get out of the intersection, as well as get out of the way of vehicle A",1,95,9,51,75,100,1,1,21,50,2,,50,3,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:40,10/7/22 17:45,0,74.130.204.129,100,278,1,10/7/22 17:45,R_WwjQzgBujB47DYR,,,,,37.3268,-87.4958,anonymous,EN,1,2,2,0,0,20.2,0,0,0,11.101,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he may have seen the other car and sped up to avoid being hit.",1,100,8,5,11,50,1,1,0,71,2,,50,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
